# Time-averaged data for fix 4
# TimeStep c_3[1] c_3[2] c_3[3] c_3[4]
49222 0.101225 0.104305 0.107627 0.313157
49224 0.106033 0.0943756 0.0937008 0.294109
49226 0.110806 0.0835805 0.0785677 0.272954
49228 0.115543 0.0719121 0.0623649 0.24982
49230 0.120253 0.0593784 0.0452606 0.224892
49232 0.12495 0.0460032 0.0274459 0.198399
49234 0.129655 0.0318333 0.00913624 0.170624
49236 0.134389 0.016932 -0.00943585 0.141885
49238 0.139176 0.00138501 -0.0280248 0.112536
49240 0.14404 -0.0146999 -0.0463829 0.0829573
49242 0.148999 -0.0311971 -0.0642652 0.0535363
49244 0.15406 -0.0479619 -0.08144 0.0246576
49246 0.159216 -0.0648308 -0.0976911 -0.0033061
49248 0.164444 -0.0816228 -0.112831 -0.0300091
49250 0.169702 -0.0981434 -0.126704 -0.0551445
49252 0.174929 -0.11419 -0.139187 -0.0784476
49254 0.180044 -0.129547 -0.150195 -0.0996972
49256 0.184953 -0.143989 -0.159679 -0.118715
49258 0.189541 -0.157301 -0.167631 -0.135391
49260 0.193682 -0.169268 -0.174074 -0.149659
49262 0.19724 -0.179688 -0.179061 -0.161508
49264 0.200072 -0.18838 -0.182668 -0.170976
49266 0.202031 -0.195187 -0.184989 -0.178145
49268 0.202975 -0.19998 -0.186126 -0.183132
49270 0.202766 -0.202668 -0.186185 -0.186087
49272 0.201279 -0.203198 -0.185266 -0.187185
49274 0.198408 -0.201555 -0.183465 -0.186612
49276 0.19407 -0.197774 -0.180866 -0.184569
49278 0.188205 -0.191925 -0.177541 -0.181261
49280 0.180779 -0.184121 -0.173554 -0.176896
49282 0.171797 -0.174515 -0.168958 -0.171675
49284 0.161298 -0.163285 -0.163802 -0.165789
49286 0.149349 -0.150634 -0.158139 -0.159424
49288 0.136059 -0.136786 -0.15202 -0.152747
49290 0.121562 -0.121978 -0.145502 -0.145918
49292 0.106025 -0.106452 -0.138649 -0.139076
49294 0.089639 -0.0904544 -0.131531 -0.132347
49296 0.0726136 -0.0742299 -0.124222 -0.125838
49298 0.055174 -0.0580187 -0.116801 -0.119645
49300 0.0375542 -0.0420504 -0.109345 -0.113841
49302 0.0199928 -0.0265473 -0.10193 -0.108484
49304 0.0027337 -0.011716 -0.0946204 -0.103603
49306 -0.0139866 0.00224647 -0.0874742 -0.0992144
49308 -0.0299391 0.0151606 -0.0805349 -0.0953134
49310 -0.0449101 0.0268655 -0.0738401 -0.0918846
49312 -0.0587048 0.0372266 -0.0674168 -0.088895
49314 -0.0711459 0.0461332 -0.0612776 -0.0862903
49316 -0.0820845 0.0535051 -0.0554284 -0.0840078
49318 -0.0913929 0.0592894 -0.049865 -0.0819685
49320 -0.0989738 0.0634602 -0.0445764 -0.08009
49322 -0.104762 0.0660172 -0.0395491 -0.0782938
49324 -0.10872 0.0669891 -0.0347678 -0.076499
49326 -0.11085 0.0664252 -0.0302112 -0.0746364
49328 -0.111182 0.0643906 -0.0258612 -0.0726522
49330 -0.109772 0.0609688 -0.021699 -0.0705019
49332 -0.106707 0.0562513 -0.0177099 -0.0681653
49334 -0.102099 0.0503391 -0.0138792 -0.0656387
49336 -0.0960823 0.0433381 -0.0101938 -0.0629381
49338 -0.0888114 0.0353552 -0.00663841 -0.0600946
49340 -0.0804545 0.0265022 -0.0032019 -0.0571542
49342 -0.0711949 0.0168912 0.000131695 -0.054172
49344 -0.0612257 0.00663233 0.00338065 -0.0512127
49346 -0.0507412 -0.00416306 0.0065759 -0.0483284
49348 -0.0399449 -0.0153824 0.00975596 -0.0455713
49350 -0.0290427 -0.0269092 0.0129691 -0.0429828
49352 -0.0182284 -0.0386267 0.016277 -0.040578
49354 -0.00768511 -0.0504158 0.0197505 -0.0383504
49356 0.00241564 -0.0621526 0.0234679 -0.0362691
49358 0.0119241 -0.073708 0.0275223 -0.0342616
49360 0.0207126 -0.0849521 0.0320079 -0.0322317
49362 0.0286743 -0.0957526 0.0370149 -0.0300634
49364 0.0357288 -0.105983 0.0426297 -0.0276244
49366 0.0418248 -0.115516 0.0489247 -0.0247661
49368 0.0469396 -0.124234 0.055961 -0.0213332
49370 0.0510726 -0.13203 0.0637846 -0.0171725
49372 0.0542477 -0.13881 0.0724148 -0.0121471
49374 0.0565103 -0.144494 0.0818411 -0.00614263
49376 0.0579218 -0.14902 0.0920232 0.000925047
49378 0.0585539 -0.152339 0.102893 0.00910828
49380 0.058489 -0.154423 0.114355 0.0184209
49382 0.0578119 -0.15526 0.126278 0.0288299
49384 0.0566071 -0.154855 0.138514 0.0402659
49386 0.0549546 -0.153228 0.150887 0.0526138
49388 0.0529303 -0.150415 0.163203 0.0657177
49390 0.0506025 -0.14647 0.175253 0.0793852
49392 0.048029 -0.141453 0.186821 0.0933966
49394 0.0452602 -0.135432 0.197688 0.107516
49396 0.0423398 -0.128485 0.207642 0.121497
49398 0.0393031 -0.120691 0.216477 0.13509
49400 0.036178 -0.112131 0.223999 0.148046
49402 0.0329893 -0.102885 0.230032 0.160137
49404 0.0297618 -0.0930259 0.234415 0.171151
49406 0.0265197 -0.0826219 0.237011 0.180909
49408 0.0232865 -0.0717321 0.237704 0.189259
49410 0.0200811 -0.0604067 0.236406 0.196081
49412 0.0169244 -0.0486874 0.233054 0.201291
49414 0.0138351 -0.0366052 0.227614 0.204844
49416 0.0108282 -0.0241837 0.220081 0.206726
49418 0.0079114 -0.0114425 0.210479 0.206948
49420 0.00509042 0.0015993 0.198865 0.205554
49422 0.00236058 0.014919 0.185325 0.202604
49424 -0.000287594 0.0284861 0.169979 0.198178
49426 -0.00287642 0.0422631 0.152979 0.192366
49428 -0.0054412 0.0561984 0.134504 0.185261
49430 -0.00802692 0.0702246 0.11476 0.176958
49432 -0.0106832 0.084258 0.0939784 0.167553
49434 -0.0134734 0.0982014 0.0724045 0.157132
49436 -0.0164675 0.111945 0.0502936 0.145772
49438 -0.0197352 0.12537 0.0279109 0.133546
49440 -0.0233458 0.138349 0.00552258 0.120525
49442 -0.0273656 0.150752 -0.0166096 0.106777
49444 -0.0318493 0.162448 -0.0382347 0.0923642
49446 -0.0368398 0.173314 -0.0591166 0.0773572
49448 -0.0423604 0.183233 -0.0790399 0.0618329
49450 -0.0484171 0.192109 -0.0978086 0.0458837
49452 -0.0549973 0.19986 -0.115254 0.0296078
49454 -0.0620661 0.206421 -0.131235 0.0131199
49456 -0.0695708 0.211752 -0.14563 -0.00344891
49458 -0.0774407 0.215833 -0.158348 -0.019956
49460 -0.0855952 0.218664 -0.169321 -0.0362521
49462 -0.0939398 0.220274 -0.178507 -0.0521725
49464 -0.102372 0.220709 -0.185883 -0.0675457
49466 -0.110786 0.220031 -0.191448 -0.0822025
49468 -0.119076 0.218325 -0.195224 -0.0959749
49470 -0.127138 0.215693 -0.197251 -0.108696
49472 -0.134868 0.212249 -0.197586 -0.120205
49474 -0.142169 0.208121 -0.196304 -0.130352
49476 -0.148947 0.203442 -0.193502 -0.139008
49478 -0.155122 0.198349 -0.189297 -0.14607
49480 -0.16062 0.19298 -0.183817 -0.151458
49482 -0.165386 0.187468 -0.177208 -0.155125
49484 -0.169374 0.181941 -0.169624 -0.157057
49486 -0.172557 0.176518 -0.161227 -0.157266
49488 -0.174924 0.171309 -0.152186 -0.155801
49490 -0.176485 0.166413 -0.142659 -0.152731
49492 -0.177267 0.161918 -0.132802 -0.148151
49494 -0.177311 0.157898 -0.122756 -0.142169
49496 -0.176672 0.154417 -0.112646 -0.134901
49498 -0.175415 0.151528 -0.102578 -0.126465
49500 -0.173611 0.149274 -0.0926402 -0.116977
49502 -0.171331 0.147684 -0.0829039 -0.106551
49504 -0.168641 0.146773 -0.0734184 -0.0952866
49506 -0.165596 0.146539 -0.0642156 -0.0832729
49508 -0.162244 0.146966 -0.0553212 -0.0705991
49510 -0.158616 0.14802 -0.0467445 -0.0573403
49512 -0.154723 0.149649 -0.0384898 -0.0435632
49514 -0.150565 0.151782 -0.0305604 -0.0293437
49516 -0.146134 0.154331 -0.0229615 -0.0147642
49518 -0.141409 0.157197 -0.0157076 8.01876e-05
49520 -0.13637 0.160264 -0.00881867 0.0150752
49522 -0.130991 0.163411 -0.00232324 0.030097
49524 -0.125244 0.166508 0.00374142 0.0450055
49526 -0.119108 0.169422 0.00933129 0.0596458
49528 -0.112569 0.172024 0.0143985 0.0738536
49530 -0.10562 0.174194 0.0188962 0.0874694
49532 -0.0982578 0.175817 0.0227821 0.100341
49534 -0.0904842 0.176791 0.0260216 0.112328
49536 -0.0823069 0.177027 0.0285885 0.123309
49538 -0.0737383 0.17646 0.0304688 0.133191
49540 -0.0647897 0.175041 0.0316636 0.141915
49542 -0.0554744 0.172744 0.032188 0.149457
49544 -0.0458061 0.169566 0.0320667 0.155827
49546 -0.0357911 0.165529 0.0313376 0.161076
49548 -0.0254372 0.160672 0.0300484 0.165284
49550 -0.0147491 0.155053 0.0282525 0.168557
49552 -0.00372996 0.148744 0.0260095 0.171024
49554 0.00760793 0.141827 0.0233781 0.172813
49556 0.0192533 0.134388 0.0204159 0.174058
49558 0.0311922 0.126509 0.0171776 0.174879
49560 0.0433993 0.11827 0.0137114 0.175381
49562 0.0558404 0.109744 0.0100605 0.175645
49564 0.0684688 0.100991 0.00625885 0.175719
49566 0.0812216 0.0920581 0.00233052 0.17561
49568 0.0940244 0.0829804 -0.00170281 0.175302
49570 0.106785 0.0737819 -0.00583073 0.174736
49572 0.119402 0.064471 -0.0100494 0.173823
49574 0.131758 0.0550437 -0.0143597 0.172442
49576 0.143729 0.045488 -0.0187672 0.17045
49578 0.155186 0.0357881 -0.0232775 0.167696
49580 0.165998 0.0259202 -0.027896 0.164022
49582 0.176038 0.0158545 -0.0326231 0.159269
49584 0.185187 0.00556426 -0.0374527 0.153299
49586 0.19334 -0.00497669 -0.0423715 0.145991
49588 0.200403 -0.0157921 -0.047357 0.137254
49590 0.206307 -0.026899 -0.0523681 0.127039
49592 0.210999 -0.0383063 -0.0573499 0.115342
49594 0.214449 -0.0500119 -0.062234 0.102203
49596 0.216649 -0.0620031 -0.0669388 0.0877075
49598 0.217604 -0.074251 -0.0713701 0.0719834
49600 0.217335 -0.0867124 -0.0754298 0.0551932
49602 0.215881 -0.0993312 -0.0790145 0.0375357
49604 0.213296 -0.112039 -0.0820238 0.0192331
49606 0.20964 -0.124759 -0.0843637 0.000517579
49608 0.204981 -0.137407 -0.0859483 -0.0183743
49610 0.199391 -0.149896 -0.0867035 -0.037208
49612 0.19295 -0.16214 -0.0865651 -0.0557554
49614 0.185737 -0.174057 -0.0854843 -0.0738044
49616 0.177835 -0.185575 -0.083428 -0.0911681
49618 0.169329 -0.196632 -0.080382 -0.107685
49620 0.160299 -0.207169 -0.0763452 -0.123216
49622 0.150826 -0.217145 -0.0713321 -0.13765
49624 0.14099 -0.226523 -0.065371 -0.150903
49626 0.13087 -0.235276 -0.058501 -0.162907
49628 0.120535 -0.243385 -0.0507748 -0.173625
49630 0.110054 -0.250834 -0.0422594 -0.183039
49632 0.0994895 -0.25761 -0.0330329 -0.191154
49634 0.0889005 -0.263702 -0.0231746 -0.197976
49636 0.0783433 -0.269099 -0.012768 -0.203524
49638 0.0678681 -0.273788 -0.0019005 -0.20782
49640 0.0575222 -0.277752 0.00933936 -0.21089
49642 0.047352 -0.280979 0.020867 -0.21276
49644 0.0373995 -0.283454 0.0326044 -0.21345
49646 0.0277041 -0.285163 0.044478 -0.212981
49648 0.018303 -0.286094 0.0564233 -0.211368
49650 0.00923153 -0.286241 0.0683797 -0.20863
49652 0.000523205 -0.285606 0.0802859 -0.204797
49654 -0.00779132 -0.2842 0.092086 -0.199905
49656 -0.0156847 -0.282037 0.103724 -0.193998
49658 -0.023135 -0.279151 0.115142 -0.187144
49660 -0.0301301 -0.27558 0.126282 -0.179428
49662 -0.0366613 -0.271373 0.137091 -0.170944
49664 -0.0427233 -0.266585 0.14751 -0.161798
49666 -0.0483166 -0.261278 0.157487 -0.152108
49668 -0.0534429 -0.255516 0.166964 -0.141994
49670 -0.0581056 -0.249368 0.175897 -0.131576
49672 -0.0623091 -0.242904 0.184241 -0.120972
49674 -0.0660601 -0.236194 0.191963 -0.11029
49676 -0.069367 -0.229301 0.19904 -0.0996281
49678 -0.0722329 -0.222282 0.205457 -0.0890586
49680 -0.0746576 -0.215187 0.211216 -0.0786294
49682 -0.076646 -0.208059 0.216327 -0.0683781
49684 -0.0782025 -0.20093 0.220807 -0.0583254
49686 -0.0793373 -0.193823 0.22468 -0.0484796
49688 -0.0800652 -0.186752 0.227974 -0.0388434
49690 -0.0804072 -0.179722 0.230712 -0.0294175
49692 -0.0803868 -0.172725 0.232918 -0.0201937
49694 -0.0800359 -0.165747 0.234608 -0.0111749
49696 -0.0793946 -0.158767 0.235786 -0.0023757
49698 -0.0785098 -0.151761 0.236438 0.0061669
49700 -0.0774393 -0.144694 0.236535 0.0144015
49702 -0.0762481 -0.137537 0.236033 0.0222485
49704 -0.0750072 -0.130257 0.234874 0.0296096
49706 -0.0737941 -0.122827 0.232981 0.03636
49708 -0.0726917 -0.115228 0.230272 0.0423519
49710 -0.0717848 -0.107447 0.22666 0.0474276
49712 -0.0711567 -0.0994759 0.222061 0.0514282
49714 -0.0708828 -0.0913101 0.216401 0.0542077
49716 -0.0710297 -0.0829505 0.209614 0.0556341
49718 -0.0716567 -0.0744038 0.201653 0.0555929
49720 -0.0728073 -0.0656805 0.192491 0.0540029
49722 -0.0745081 -0.0567977 0.182125 0.0508192
49724 -0.0767675 -0.047774 0.170585 0.0460432
49726 -0.0795714 -0.0386293 0.157916 0.0397149
49728 -0.0828832 -0.0293849 0.14419 0.0319222
49730 -0.0866513 -0.0200675 0.129506 0.0227868
49732 -0.0908108 -0.0107091 0.11398 0.0124602
49734 -0.0952842 -0.00134632 0.0977509 0.00112034
49736 -0.0999899 0.00797643 0.0809731 -0.0110404
49738 -0.104842 0.0172124 0.0638194 -0.0238099
49740 -0.10975 0.0263159 0.0464646 -0.0369697
49742 -0.114623 0.0352402 0.0290874 -0.0502954
49744 -0.119378 0.0439418 0.011866 -0.0635703
49746 -0.123936 0.0523785 -0.00503053 -0.0765881
49748 -0.128221 0.060519 -0.0214486 -0.0891508
49750 -0.132162 0.0683404 -0.0372476 -0.101069
49752 -0.135685 0.0758349 -0.0523063 -0.112157
49754 -0.138726 0.0830039 -0.0665272 -0.12225
49756 -0.141217 0.0898647 -0.0798361 -0.131188
49758 -0.143093 0.0964508 -0.0921803 -0.138823
49760 -0.144288 0.102805 -0.103523 -0.145007
49762 -0.144731 0.108981 -0.113854 -0.149604
49764 -0.144354 0.115045 -0.123172 -0.15248
49766 -0.143087 0.121058 -0.131492 -0.153521
49768 -0.140864 0.12708 -0.138838 -0.152623
49770 -0.13762 0.133164 -0.145246 -0.149702
49772 -0.133291 0.139355 -0.150751 -0.144687
49774 -0.12782 0.145682 -0.155393 -0.137532
49776 -0.121153 0.152153 -0.159219 -0.128219
49778 -0.113245 0.158756 -0.162272 -0.116762
49780 -0.104069 0.165455 -0.164598 -0.103212
49782 -0.093611 0.172198 -0.166246 -0.0876582
49784 -0.0818761 0.178912 -0.167259 -0.0702224
49786 -0.068885 0.185502 -0.167683 -0.0510659
49788 -0.0546786 0.191859 -0.167571 -0.0303906
49790 -0.0393198 0.19786 -0.166971 -0.00843066
49792 -0.0228951 0.203377 -0.165935 0.0145467
49794 -0.00550602 0.208273 -0.164521 0.0382461
49796 0.0127265 0.212409 -0.162781 0.0623545
49798 0.0316677 0.215653 -0.160774 0.0865465
49800 0.0511657 0.217885 -0.158553 0.110498
49802 0.0710603 0.219001 -0.156174 0.133887
49804 0.0911891 0.218909 -0.15369 0.156409
49806 0.111385 0.217538 -0.151154 0.177769
49808 0.13148 0.214836 -0.148619 0.197697
49810 0.151309 0.210776 -0.146131 0.215954
49812 0.170715 0.205353 -0.143738 0.23233
49814 0.18955 0.198584 -0.141486 0.246647
49816 0.20767 0.190514 -0.139413 0.258771
49818 0.224946 0.181216 -0.137552 0.268611
49820 0.241256 0.170782 -0.135929 0.27611
49822 0.256486 0.159325 -0.134563 0.281248
49824 0.270526 0.146982 -0.133466 0.284043
49826 0.283276 0.133906 -0.132644 0.284539
49828 0.294634 0.120267 -0.132094 0.282807
49830 0.304496 0.106243 -0.131806 0.278934
49832 0.312761 0.0920183 -0.131761 0.273018
49834 0.31933 0.0777733 -0.131933 0.26517
49836 0.324102 0.063686 -0.132293 0.255494
49838 0.326983 0.0499229 -0.132812 0.244093
49840 0.327885 0.0366344 -0.133455 0.231065
49842 0.326739 0.0239543 -0.134179 0.216515
49844 0.323487 0.0119901 -0.134941 0.200536
49846 0.318098 0.000828469 -0.135695 0.183232
49848 0.310566 -0.00946098 -0.136392 0.164713
49850 0.30092 -0.0188393 -0.136981 0.1451
49852 0.289227 -0.0272908 -0.137414 0.124522
49854 0.275591 -0.0348225 -0.137639 0.10313
49856 0.260154 -0.0414626 -0.1376 0.0810913
49858 0.243091 -0.0472561 -0.137247 0.0585872
49860 0.224611 -0.0522613 -0.136528 0.0358215
49862 0.204952 -0.0565506 -0.135397 0.0130038
49864 0.184367 -0.0602013 -0.133814 -0.00964859
49866 0.16313 -0.0632956 -0.131743 -0.0319083
49868 0.141521 -0.065917 -0.129156 -0.0535513
49870 0.119823 -0.0681435 -0.126034 -0.0743545
49872 0.0983059 -0.0700528 -0.122376 -0.0941224
49874 0.0772278 -0.0717193 -0.118194 -0.112685
49876 0.056834 -0.0732146 -0.113515 -0.129896
49878 0.0373443 -0.0746047 -0.108386 -0.145646
49880 0.0189529 -0.0759492 -0.102868 -0.159864
49882 0.00182633 -0.0773049 -0.0970371 -0.172516
49884 -0.0139034 -0.0787218 -0.090986 -0.183611
49886 -0.028136 -0.0802501 -0.084816 -0.193202
49888 -0.0408081 -0.0819332 -0.0786398 -0.201381
49890 -0.0518919 -0.0838035 -0.0725729 -0.208268
49892 -0.0613919 -0.0858862 -0.0667298 -0.214008
49894 -0.0693429 -0.0881926 -0.0612218 -0.218757
49896 -0.0758084 -0.0907204 -0.0561525 -0.222681
49898 -0.0808731 -0.0934557 -0.0516171 -0.225946
49900 -0.0846426 -0.0963686 -0.0477002 -0.228711
49902 -0.0872305 -0.0994089 -0.0444776 -0.231117
49904 -0.088755 -0.102507 -0.0420075 -0.233269
49906 -0.0893369 -0.105577 -0.0403333 -0.235248
49908 -0.0890971 -0.108517 -0.0394853 -0.2371
49910 -0.0881454 -0.111211 -0.0394779 -0.238834
49912 -0.0865834 -0.113534 -0.0403125 -0.24043
49914 -0.0845014 -0.115352 -0.041971 -0.241824
49916 -0.0819787 -0.116531 -0.0444228 -0.242932
49918 -0.0790819 -0.11694 -0.0476262 -0.243648
49920 -0.0758647 -0.116462 -0.0515281 -0.243855
49922 -0.0723725 -0.114992 -0.0560664 -0.243431
49924 -0.0686431 -0.112445 -0.0611681 -0.242256
49926 -0.0647068 -0.108761 -0.066753 -0.24022
49928 -0.0605881 -0.103909 -0.072735 -0.237233
49930 -0.056306 -0.0978838 -0.0790202 -0.23321
49932 -0.0518769 -0.0907077 -0.0855162 -0.228101
49934 -0.0473119 -0.0824333 -0.0921247 -0.22187
49936 -0.0426248 -0.0731374 -0.0987461 -0.214508
49938 -0.0378255 -0.0629155 -0.10528 -0.206021
49940 -0.0329187 -0.0518843 -0.111626 -0.196429
49942 -0.0279126 -0.0401703 -0.117692 -0.185775
49944 -0.0228185 -0.0279018 -0.123382 -0.174102
49946 -0.0176466 -0.0152091 -0.128607 -0.161463
49948 -0.0124131 -0.00221542 -0.133284 -0.147913
49950 -0.0071464 0.0109676 -0.137336 -0.133515
49952 -0.00187915 0.0242396 -0.140689 -0.118329
49954 0.0033511 0.0375145 -0.14328 -0.102415
49956 0.00849818 0.0507179 -0.145053 -0.085837
49958 0.0135063 0.0637851 -0.145956 -0.0686649
49960 0.0183116 0.0766614 -0.145948 -0.0509754
49962 0.022843 0.0892994 -0.144995 -0.0328523
49964 0.0270199 0.101652 -0.143065 -0.0143935
49966 0.0307554 0.113668 -0.140143 0.00428051
49968 0.0339675 0.125288 -0.136224 0.023032
49970 0.0365658 0.136451 -0.131306 0.0417109
49972 0.0384574 0.14709 -0.125402 0.0601447
49974 0.0395552 0.157128 -0.118539 0.0781449
49976 0.0397755 0.166482 -0.110754 0.0955034
49978 0.0390474 0.175059 -0.1021 0.112006
49980 0.0373141 0.18277 -0.0926514 0.127432
49982 0.0345309 0.189522 -0.0824904 0.141563
49984 0.0306752 0.195228 -0.0717122 0.154191
49986 0.0257458 0.199805 -0.0604248 0.165126
49988 0.0197634 0.203185 -0.0487432 0.174205
49990 0.0127741 0.205311 -0.036792 0.181293
49992 0.00484744 0.20614 -0.0246948 0.186293
49994 -0.00393179 0.205649 -0.012572 0.189146
49996 -0.0134588 0.203835 -0.000541142 0.189835
49998 -0.0236118 0.200707 0.0112916 0.188386
50000 -0.034261 0.196294 0.0228247 0.184858
50002 -0.045267 0.190638 0.033969 0.17934
50004 -0.056485 0.183788 0.0446521 0.171955
50006 -0.0677705 0.175807 0.0548131 0.16285
50008 -0.0789792 0.166769 0.0644058 0.152195
50010 -0.0899618 0.156749 0.0733985 0.140185
50012 -0.100581 0.145825 0.0817741 0.127017
50014 -0.110699 0.134075 0.089528 0.112905
50016 -0.120182 0.12158 0.0966744 0.0980719
50018 -0.128914 0.108423 0.103238 0.0827466
50020 -0.13678 0.0946902 0.109255 0.0671648
50022 -0.143675 0.0804727 0.114775 0.0515732
50024 -0.149511 0.0658651 0.119861 0.0362149
50026 -0.154211 0.0509612 0.12458 0.0213296
50028 -0.157714 0.0358637 0.129008 0.00715708
50030 -0.159976 0.0206813 0.133221 -0.00607374
50032 -0.160969 0.00552649 0.137294 -0.0181484
50034 -0.160686 -0.00948008 0.141304 -0.0288623
50036 -0.159146 -0.0242136 0.145322 -0.0380378
50038 -0.156391 -0.0385485 0.149407 -0.0455327
50040 -0.152483 -0.0523548 0.153605 -0.0512323
50042 -0.147508 -0.0655065 0.157951 -0.0550632
50044 -0.141572 -0.0778857 0.162471 -0.056987
50046 -0.134793 -0.089384 0.167175 -0.0570014
50048 -0.127295 -0.0999056 0.172063 -0.055137
50050 -0.11921 -0.109374 0.177126 -0.0514588
50052 -0.110669 -0.117728 0.18234 -0.0460563
50054 -0.101801 -0.124925 0.187674 -0.0390528
50056 -0.0927274 -0.130942 0.193085 -0.030585
50058 -0.08355 -0.135775 0.198525 -0.0208009
50060 -0.0743633 -0.139441 0.203935 -0.00986961
50062 -0.0652487 -0.141969 0.209251 0.0020331
50064 -0.0562717 -0.143402 0.214399 0.0147263
50066 -0.0474857 -0.143788 0.219305 0.0280311
50068 -0.0389341 -0.143186 0.223885 0.0417648
50070 -0.0306531 -0.141655 0.228052 0.0557441
50072 -0.0226782 -0.139258 0.231714 0.0697783
50074 -0.0150442 -0.136054 0.234776 0.0836781
50076 -0.00779303 -0.132107 0.237141 0.0972417
50078 -0.000971713 -0.127476 0.238715 0.110267
50080 0.00536496 -0.122227 0.239404 0.122542
50082 0.0111512 -0.116423 0.239122 0.133851
50084 0.0163191 -0.110132 0.237791 0.143979
50086 0.0208021 -0.103428 0.235344 0.152718
50088 0.0245317 -0.0963882 0.231727 0.15987
50090 0.0274478 -0.0891027 0.226901 0.165246
50092 0.0295011 -0.0816642 0.220846 0.168683
50094 0.030662 -0.0741718 0.21356 0.17005
50096 0.0309172 -0.0667257 0.205056 0.169247
50098 0.0302819 -0.0594307 0.195365 0.166217
50100 0.0287933 -0.0523909 0.184537 0.16094
50102 0.0265147 -0.045708 0.172634 0.153441
50104 0.023532 -0.0394783 0.159732 0.143786
50106 0.0199487 -0.0337926 0.14592 0.132076
50108 0.0158871 -0.0287239 0.131293 0.118456
50110 0.0114812 -0.0243348 0.115957 0.103103
50112 0.00687731 -0.0206715 0.10002 0.0862262
50114 0.00221418 -0.0177616 0.0836017 0.0680543
50116 -0.0023713 -0.0156098 0.0668264 0.0488453
50118 -0.00675167 -0.0141991 0.0498318 0.0288811
50120 -0.0108133 -0.0134942 0.0327622 0.0084547
50122 -0.0144628 -0.0134366 0.0157722 -0.0121272
50124 -0.0176265 -0.013954 -0.000969882 -0.0325503
50126 -0.0202513 -0.0149547 -0.0172839 -0.05249
50128 -0.0223061 -0.0163378 -0.0329941 -0.0716379
50130 -0.0237796 -0.0179966 -0.0479184 -0.0896946
50132 -0.0246788 -0.0198217 -0.0618803 -0.106381
50134 -0.0250264 -0.0217107 -0.074716 -0.121453
50136 -0.0248566 -0.0235731 -0.0862775 -0.134707
50138 -0.024211 -0.0253307 -0.0964419 -0.145984
50140 -0.0231374 -0.0269186 -0.105114 -0.15517
50142 -0.0216851 -0.028292 -0.112226 -0.162203
